State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ralph Nader [ 23 ] Independent_Votes,Ralph Nader [ 23 ] Independent_Pct,Charles Baldwin [ 23 ] Constitution_Votes,Charles Baldwin [ 23 ] Constitution_Pct,Bob Barr [ 23 ] Libertarian_Votes,Bob Barr [ 23 ] Libertarian_Pct,Ralph Nader Independent_Votes,Ralph Nader Independent_Pct,Bob Barr Libertarian_Votes,Bob Barr Libertarian_Pct,Cynthia McKinney Green_Votes,Cynthia McKinney Green_Pct,Charles Baldwin Constitution_Votes,Charles Baldwin Constitution_Pct,Ralph Nader Peace_Votes,Ralph Nader Peace_Pct,Cynthia McKinney Pacific Green_Votes,Cynthia McKinney Pacific Green_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Bob Barr Independent_Votes,Bob Barr Independent_Pct,Charles Baldwin [ 24 ] Constitution_Votes,Charles Baldwin [ 24 ] Constitution_Pct,Ralph Nader [ 24 ] Peace and Freedom_Votes,Ralph Nader [ 24 ] Peace and Freedom_Pct,Bob Barr [ 24 ] Libertarian_Votes,Bob Barr [ 24 ] Libertarian_Pct,Various candidates [ 24 ] Other parties_Votes,Various candidates [ 24 ] Other parties_Pct,Total_Votes,Winner,Winner_Pct
Texas,Midland__TX,9691,20.94,36155,78.13,428,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,46274,Republican,78.13
Texas,Milam__TX,3044,36.42,5217,62.43,96,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,8357,Republican,62.43
Texas,Mills__TX,398,18.28,1753,80.52,26,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2177,Republican,80.52
Texas,Mitchell__TX,586,24.11,1815,74.66,30,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2431,Republican,74.66
Texas,Montague__TX,1597,20.09,6245,78.55,108,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,7950,Republican,78.55
Texas,Montgomery__TX,36703,23.19,119884,75.76,1664,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,158251,Republican,75.76
Texas,Moore__TX,1123,20.65,4282,78.76,32,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5437,Republican,78.76
Texas,Morris__TX,2055,39.16,3158,60.18,35,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5248,Republican,60.18
Texas,Motley__TX,67,11.28,522,87.88,5,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,594,Republican,87.88
Texas,Nacogdoches__TX,8393,35.88,14828,63.39,170,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,23391,Republican,63.39
Texas,Navarro__TX,5400,33.09,10810,66.23,111,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16321,Republican,66.23
Texas,Newton__TX,1751,33.29,3446,65.51,63,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5260,Republican,65.51
Texas,Nolan__TX,1521,30.04,3485,68.83,57,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5063,Republican,68.83
Texas,Nueces__TX,47912,47.33,52391,51.75,927,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,101230,Republican,51.75
Texas,Ochiltree__TX,243,7.82,2851,91.7,15,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3109,Republican,91.7
Texas,Oldham__TX,102,11.09,813,88.37,5,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,920,Republican,88.37
Texas,Orange__TX,7646,26,21509,73.14,251,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,29406,Republican,73.14
Texas,Palo_Pinto__TX,2499,25.27,7264,73.45,127,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9890,Republican,73.45
Texas,Panola__TX,2586,25.31,7582,74.22,48,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,10216,Republican,74.22
Texas,Parker__TX,10502,21.9,36974,77.11,475,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,47951,Republican,77.11
Texas,Parmer__TX,719,19.36,2969,79.96,25,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3713,Republican,79.96
Texas,Pecos__TX,1476,36.81,2480,61.85,54,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4010,Republican,61.85
Texas,Polk__TX,6230,30.92,13731,68.15,188,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,20149,Republican,68.15
Texas,Potter__TX,8939,29.78,20761,69.17,313,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,30013,Republican,69.17
Texas,Presidio__TX,1252,71.26,489,27.83,16,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1757,Democrat,71.26
Texas,Rains__TX,1048,24.74,3146,74.27,42,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4236,Republican,74.27
Texas,Randall__TX,9468,18.27,41948,80.93,416,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,51832,Republican,80.93
Texas,Reagan__TX,197,19.82,795,79.98,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,994,Republican,79.98
Texas,Real__TX,375,23.03,1238,76.04,15,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1628,Republican,76.04
Texas,Red_River__TX,1539,30.46,3461,68.51,52,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5052,Republican,68.51
Texas,Reeves__TX,1606,52.19,1445,46.96,26,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3077,Democrat,52.19
Texas,Refugio__TX,1382,42.38,1855,56.88,24,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3261,Republican,56.88
Texas,Roberts__TX,41,7.92,477,92.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,518,Republican,92.08
Texas,Robertson__TX,2675,39.87,3980,59.31,55,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6710,Republican,59.31
Texas,Rockwall__TX,8492,26.4,23300,72.45,370,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,32162,Republican,72.45
Texas,Runnels__TX,720,18.62,3118,80.63,29,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3867,Republican,80.63
Texas,Rusk__TX,4983,26.62,13646,72.89,93,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,18722,Republican,72.89
Texas,Sabine__TX,1077,22.1,3749,76.92,48,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4874,Republican,76.92
Texas,San_Augustine__TX,1328,35.75,2342,63.04,45,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3715,Republican,63.04
Texas,San_Jacinto__TX,2721,30.38,6151,68.66,86,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,8958,Republican,68.66
Texas,San_Patricio__TX,8854,41.38,12404,57.97,138,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,21396,Republican,57.97
Texas,San_Saba__TX,487,19.82,1941,79,29,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2457,Republican,79
Texas,Schleicher__TX,324,24.85,970,74.39,10,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1304,Republican,74.39
Texas,Scurry__TX,1088,19.54,4414,79.26,67,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5569,Republican,79.26
Texas,Shackelford__TX,208,13.82,1284,85.32,13,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1505,Republican,85.32
Texas,Shelby__TX,2548,27.64,6630,71.91,42,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9220,Republican,71.91
Texas,Sherman__TX,127,12.45,884,86.67,9,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1020,Republican,86.67
Texas,Smith__TX,23726,29.82,55187,69.36,648,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,79561,Republican,69.36
Texas,Somervell__TX,799,22.62,2677,75.77,57,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3533,Republican,75.77
Texas,Starr__TX,8274,84.5,1492,15.24,26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9792,Democrat,84.5
Texas,Stephens__TX,626,17.75,2869,81.37,31,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3526,Republican,81.37
Texas,Sterling__TX,97,15.67,520,84.01,2,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,619,Republican,84.01
Texas,Stonewall__TX,206,28.03,524,71.29,5,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,735,Republican,71.29
Texas,Sutton__TX,381,24.14,1189,75.35,8,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1578,Republican,75.35
Texas,Swisher__TX,813,32.07,1683,66.39,39,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2535,Republican,66.39
Texas,Tarrant__TX,274880,43.73,348420,55.43,5253,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,628553,Republican,55.43
Texas,Taylor__TX,12690,26.75,34317,72.34,432,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,47439,Republican,72.34
Texas,Terrell__TX,186,35.84,323,62.24,10,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,519,Republican,62.24
Texas,Terry__TX,1379,32.22,2879,67.27,22,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4280,Republican,67.27
Texas,Throckmorton__TX,166,19.81,671,80.07,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,838,Republican,80.07
Texas,Titus__TX,3145,34.02,6028,65.2,72,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9245,Republican,65.2
Texas,Tom_Green__TX,11158,28.71,27362,70.41,341,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,38861,Republican,70.41
Texas,Travis__TX,254017,63.52,136981,34.25,8890,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,399888,Democrat,63.52
Texas,Trinity__TX,1925,31.68,4095,67.39,57,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6077,Republican,67.39
Texas,Tyler__TX,2166,27.38,5644,71.35,100,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,7910,Republican,71.35
Texas,Upshur__TX,3790,24.99,11222,74,152,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,15164,Republican,74
Texas,Upton__TX,288,24.06,898,75.02,11,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1197,Republican,75.02
Texas,Uvalde__TX,4126,47.07,4590,52.36,50,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,8766,Republican,52.36
Texas,Val_Verde__TX,6982,54.46,5752,44.87,86,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12820,Democrat,54.46
Texas,Van_Zandt__TX,4505,22.09,15734,77.15,156,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,20395,Republican,77.15
Texas,Victoria__TX,9832,32.75,19878,66.22,310,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,30020,Republican,66.22
Texas,Walker__TX,7334,38.31,11623,60.71,189,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,19146,Republican,60.71
Texas,Waller__TX,7153,46.12,8265,53.3,90,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,15508,Republican,53.3
Texas,Ward__TX,899,24.96,2667,74.04,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3602,Republican,74.04
Texas,Washington__TX,4034,28.06,10176,70.78,167,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,14377,Republican,70.78
Texas,Webb__TX,33452,71.45,13119,28.02,250,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,46821,Democrat,71.45
Texas,Wharton__TX,4937,34.24,9431,65.41,50,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,14418,Republican,65.41
Texas,Wheeler__TX,314,13.99,1918,85.43,13,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2245,Republican,85.43
Texas,Wichita__TX,13868,30.16,31731,69.01,383,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,45982,Republican,69.01
Texas,Wilbarger__TX,1196,26.52,3283,72.81,30,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4509,Republican,72.81
Texas,Willacy__TX,3409,69.53,1456,29.7,38,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4903,Democrat,69.53
Texas,Williamson__TX,67691,42.53,88323,55.49,3152,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159166,Republican,55.49
Texas,Wilson__TX,5362,32.76,10904,66.63,100,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16366,Republican,66.63
Texas,Winkler__TX,477,23.47,1529,75.25,26,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2032,Republican,75.25
Texas,Wise__TX,4471,21.66,15973,77.39,195,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,20639,Republican,77.39
Texas,Wood__TX,4010,22.55,13658,76.8,116,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,17784,Republican,76.8
Texas,Yoakum__TX,450,18.31,1989,80.92,19,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2458,Republican,80.92
Texas,Young__TX,1303,17.84,5942,81.34,60,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,7305,Republican,81.34
Texas,Zapata__TX,1939,67.66,919,32.07,8,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2866,Democrat,67.66
Texas,Zavala__TX,3263,84.18,596,15.38,17,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3876,Democrat,84.18
Utah,Beaver__UT,542,21.53,1902,75.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.19,21,0.83,12,0.48,11,0.44,2518,Republican,75.54
Utah,Box_Elder__UT,3311,17.23,15228,79.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1.15,147,0.76,127,0.66,183,0.95,19217,Republican,79.24
Utah,Cache__UT,10294,24.56,29127,69.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,2.75,315,0.75,372,0.89,661,1.58,41922,Republican,69.48
Utah,Carbon__UT,3468,44.34,4091,52.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.79,90,1.15,48,0.61,63,0.81,7822,Republican,52.3
Utah,Daggett__UT,131,29.5,297,66.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,8,1.8,1,0.23,5,1.13,444,Republican,66.89
Utah,Davis__UT,30477,27.48,77341,69.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1.06,956,0.86,811,0.73,142,0.13,110902,Republican,69.74
Utah,Duchesne__UT,911,15.78,4689,81.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1.14,27,0.47,37,0.64,42,0.73,5772,Republican,81.24
Utah,Emery__UT,973,21.74,3358,75.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.96,39,0.87,26,0.58,37,0.83,4476,Republican,75.02
Utah,Garfield__UT,405,18.56,1710,78.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.73,11,0.5,11,0.5,29,1.32,2182,Republican,78.37
Utah,Grand__UT,2067,50.43,1871,45.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.68,56,1.37,30,0.73,47,1.05,4099,Democrat,50.43
Utah,Iron__UT,3258,19.53,12518,75.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,2.11,138,0.83,163,0.98,249,1.5,16678,Republican,75.06
Utah,Juab__UT,741,20.21,2683,73.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,3.52,30,0.82,28,0.76,55,1.5,3666,Republican,73.19
Utah,Kane__UT,856,26.95,2212,69.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.85,31,0.98,24,0.76,26,0.82,3176,Republican,69.65
Utah,Millard__UT,758,15.99,3653,77.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,5.57,27,0.57,34,0.72,3,0.06,4739,Republican,77.08
Utah,Morgan__UT,689,16.45,3311,79.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2.44,28,0.67,29,0.69,29,0.69,4188,Republican,79.06
Utah,Piute__UT,141,17.6,635,79.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.62,7,0.87,2,0.25,3,0.37,801,Republican,79.28
Utah,Rich__UT,154,15.26,831,82.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.89,5,0.5,5,0.5,5,0.5,1009,Republican,82.36
Utah,Salt_Lake__UT,176988,48.17,176692,48.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,0.88,3768,1.03,2556,0.7,4211,1.15,367444,Democrat,48.17
Utah,San_Juan__UT,2406,46.9,2638,51.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.88,25,0.49,14,0.27,2,0.04,5130,Republican,51.42
Utah,Sanpete__UT,1631,18.37,6664,75.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,3.65,87,0.98,54,0.61,118,1.33,8878,Republican,75.06
Utah,Sevier__UT,1359,16.87,6394,79.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1.63,52,0.65,53,0.66,69,0.85,8058,Republican,79.35
Utah,Summit__UT,9532,56.34,6956,41.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.44,126,0.74,104,0.61,127,0.75,16920,Democrat,56.34
Utah,Tooele__UT,5830,33.38,10998,62.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1.18,151,0.86,137,0.78,141,0.81,17463,Republican,62.98
Utah,Uintah__UT,1462,14.35,8441,82.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1.54,45,0.44,37,0.36,47,0.46,10189,Republican,82.84
Utah,Utah__UT,29567,18.8,122224,77.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877,1.83,1119,0.71,1311,0.83,181,0.12,157279,Republican,77.71
Utah,Wasatch__UT,2892,33.53,5430,62.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0.94,86,1,30,0.35,106,1.23,8625,Republican,62.96
Utah,Washington__UT,10826,21.64,37311,74.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,1.26,312,0.62,413,0.83,545,1.09,50035,Republican,74.57
Utah,Wayne__UT,335,24.96,940,70.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.75,12,0.89,12,0.89,33,2.46,1342,Republican,70.04
Utah,Weber__UT,25666,34.67,45885,61.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0.75,697,0.94,485,0.66,732,0.99,74022,Republican,61.99
Vermont,Addison__VT,13202,68.62,5667,29.46,369,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19238,Democrat,68.62
Vermont,Bennington__VT,12524,65.47,6133,32.06,472,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19129,Democrat,65.47
Vermont,Caledonia__VT,8900,60.43,5472,37.15,356,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14728,Democrat,60.43
Vermont,Chittenden__VT,59611,71.44,22237,26.65,1592,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83440,Democrat,71.44
Vermont,Essex__VT,1733,55.89,1284,41.41,84,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101,Democrat,55.89
Vermont,Franklin__VT,13179,61.41,7853,36.59,428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21460,Democrat,61.41
Vermont,Grand_Isle__VT,2694,63.11,1490,34.9,85,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4269,Democrat,63.11
Vermont,Lamoille__VT,8914,70.37,3515,27.75,239,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12668,Democrat,70.37
Vermont,Orange__VT,9799,64.56,5047,33.25,333,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15179,Democrat,64.56
Vermont,Orleans__VT,7998,62.63,4482,35.1,291,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12771,Democrat,62.63
Vermont,Rutland__VT,19355,61.22,11584,36.64,678,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31617,Democrat,61.22
Vermont,Washington__VT,22324,69.33,9129,28.35,747,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32200,Democrat,69.33
Vermont,Windham__VT,17585,73.02,5997,24.9,499,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24081,Democrat,73.02
Vermont,Windsor__VT,21444,68.81,9084,29.15,637,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31165,Democrat,68.81
Virginia,Accomack__VA,7607,48.69,7833,50.14,183,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15623,Republican,50.14
